-2.9523468,4.743698,8.663818,1571223477204,7,WALKING_DOWNSTAIRS
-2.890091,4.442032,8.850571,1571223477204,7,WALKING_DOWNSTAIRS
-2.6841888,4.1643066,8.872116,1571223477204,7,WALKING_DOWNSTAIRS
-3.016983,3.917694,8.627914,1571223477204,7,WALKING_DOWNSTAIRS
-3.0744476,3.8985443,8.290329,1571223477204,7,WALKING_DOWNSTAIRS
-2.906845,3.7931976,8.105972,1571223477204,7,WALKING_DOWNSTAIRS
-2.9044647,3.6471558,8.184982,1571223477204,7,WALKING_DOWNSTAIRS
-3.1917572,3.4005585,8.046112,1571223477204,7,WALKING_DOWNSTAIRS
-3.4168243,3.2688751,7.8881073,1571223477204,7,WALKING_DOWNSTAIRS
-3.3378143,3.2688751,7.9144287,1571223477204,7,WALKING_DOWNSTAIRS
-3.0672607,3.4843445,8.1754,1571223477204,7,WALKING_DOWNSTAIRS
-2.9523468,3.6423645,8.192169,1571223477426,7,WALKING_DOWNSTAIRS
-3.0026245,3.8171387,8.034149,1571223477426,7,WALKING_DOWNSTAIRS
-3.1773987,3.9200897,8.003021,1571223477426,7,WALKING_DOWNSTAIRS
-3.2204895,4.0014954,7.9694977,1571223477426,7,WALKING_DOWNSTAIRS
-3.237259,4.042206,7.90007,1571223477426,7,WALKING_DOWNSTAIRS
-3.1845856,3.9823456,8.019775,1571223477426,7,WALKING_DOWNSTAIRS
-3.0696564,3.9584045,8.479462,1571223477426,7,WALKING_DOWNSTAIRS
-2.993042,4.0182495,8.544113,1571223477426,7,WALKING_DOWNSTAIRS
-3.1319122,3.9751587,8.1754,1571223477426,7,WALKING_DOWNSTAIRS
-3.2731628,3.8506622,7.962326,1571223477426,7,WALKING_DOWNSTAIRS
-3.119934,3.809967,8.000626,1571223477426,7,WALKING_DOWNSTAIRS
-2.8924866,3.8315125,8.187378,1571223477651,7,WALKING_DOWNSTAIRS
-2.6746216,3.8506622,8.376511,1571223477651,7,WALKING_DOWNSTAIRS
-2.7033386,3.7046204,8.338211,1571223477651,7,WALKING_DOWNSTAIRS
-2.8374176,3.5609589,8.326233,1571223477651,7,WALKING_DOWNSTAIRS
-2.6937714,3.5609589,8.335815,1571223477651,7,WALKING_DOWNSTAIRS
-2.4399872,3.6687012,8.544113,1571223477651,7,WALKING_DOWNSTAIRS
-2.2053528,3.7931976,8.5513,1571223477651,7,WALKING_DOWNSTAIRS
-2.2149353,3.7955933,8.429184,1571223477651,7,WALKING_DOWNSTAIRS
-2.4471588,3.6184235,8.433975,1571223477651,7,WALKING_DOWNSTAIRS
-2.5596924,3.4795685,8.575241,1571223477651,7,WALKING_DOWNSTAIRS
-2.4088593,3.48674,8.627914,1571223477651,7,WALKING_DOWNSTAIRS
-2.3537903,3.5298462,8.623123,1571223477876,7,WALKING_DOWNSTAIRS
-2.4998322,3.4771729,8.563263,1571223477876,7,WALKING_DOWNSTAIRS
-2.8158722,3.3191528,8.386093,1571223477876,7,WALKING_DOWNSTAIRS
-2.9308014,3.2114105,8.31427,1571223477876,7,WALKING_DOWNSTAIRS
-2.8517914,3.276062,8.266388,1571223477876,7,WALKING_DOWNSTAIRS
-2.8015137,3.2784424,8.187378,1571223477876,7,WALKING_DOWNSTAIRS
-2.858963,3.2521057,8.084427,1571223477876,7,WALKING_DOWNSTAIRS
-2.8685455,3.3023834,7.8976746,1571223477876,7,WALKING_DOWNSTAIRS
-3.0289612,3.1826782,7.488266,1571223477876,7,WALKING_DOWNSTAIRS
-3.079239,3.1084595,7.500244,1571223477876,7,WALKING_DOWNSTAIRS
-2.9714966,3.1802826,7.9694977,1571223477876,7,WALKING_DOWNSTAIRS
-2.8733368,3.462799,7.9647217,1571223478098,7,WALKING_DOWNSTAIRS
-3.072052,3.6710968,7.5385437,1571223478136,7,WALKING_DOWNSTAIRS
-3.2013397,3.7477112,7.8258514,1571223478136,7,WALKING_DOWNSTAIRS
-2.8278503,3.8674164,8.110764,1571223478136,7,WALKING_DOWNSTAIRS
-2.2292938,4.240921,8.369339,1571223478136,7,WALKING_DOWNSTAIRS
-2.3083038,4.4132996,7.9694977,1571223478136,7,WALKING_DOWNSTAIRS
-2.7105255,4.4516144,7.615158,1571223478136,7,WALKING_DOWNSTAIRS
-2.569275,4.6622925,7.4619293,1571223478136,7,WALKING_DOWNSTAIRS
-2.404068,4.841858,6.9328156,1571223478136,7,WALKING_DOWNSTAIRS
-2.7919312,4.8681946,6.43721,1571223478136,7,WALKING_DOWNSTAIRS
-2.8206635,5.0693054,6.784378,1571223478136,7,WALKING_DOWNSTAIRS
-2.6315155,5.3422546,6.4898834,1571223478318,7,WALKING_DOWNSTAIRS
-2.7416534,5.6535034,6.3438416,1571223478318,7,WALKING_DOWNSTAIRS
-3.1055756,5.825882,5.8650055,1571223478318,7,WALKING_DOWNSTAIRS
-3.265976,5.976715,5.6591034,1571223478318,7,WALKING_DOWNSTAIRS
-2.6578522,6.237686,5.759659,1571223478318,7,WALKING_DOWNSTAIRS
-2.0712738,6.572876,4.4691772,1571223478318,7,WALKING_DOWNSTAIRS
-2.648285,6.5632935,4.670288,1571223478318,7,WALKING_DOWNSTAIRS
-2.3657684,6.694977,5.872177,1571223478318,7,WALKING_DOWNSTAIRS
-2.4399872,6.8122864,6.6957855,1571223478318,7,WALKING_DOWNSTAIRS
-3.5652618,6.615967,6.2169495,1571223478318,7,WALKING_DOWNSTAIRS
-4.3792877,6.177826,4.775635,1571223478318,7,WALKING_DOWNSTAIRS
-4.7863007,6.0605164,5.2879944,1571223478540,7,WALKING_DOWNSTAIRS
-5.1143036,5.7756042,6.1738586,1571223478540,7,WALKING_DOWNSTAIRS
-4.6761627,5.833069,6.3605957,1571223478540,7,WALKING_DOWNSTAIRS
-5.0831757,6.074875,6.190613,1571223478540,7,WALKING_DOWNSTAIRS
-5.629059,6.321472,5.2161713,1571223478540,7,WALKING_DOWNSTAIRS
-5.33696,6.699768,5.1108246,1571223478540,7,WALKING_DOWNSTAIRS
-4.977844,6.7931366,5.1036377,1571223478540,7,WALKING_DOWNSTAIRS
-5.032898,6.936783,5.7476807,1571223478540,7,WALKING_DOWNSTAIRS
-5.5093536,7.0780487,6.8059235,1571223478540,7,WALKING_DOWNSTAIRS
-5.681732,7.4683075,5.6471252,1571223478540,7,WALKING_DOWNSTAIRS
-5.4303436,7.57843,5.0270233,1571223478540,7,WALKING_DOWNSTAIRS
-5.1621857,7.604767,4.998291,1571223478755,7,WALKING_DOWNSTAIRS
-4.996994,7.5090027,5.5058746,1571223478755,7,WALKING_DOWNSTAIRS
-4.973053,7.4778748,5.6088257,1571223478755,7,WALKING_DOWNSTAIRS
-5.0831757,7.24086,4.7516937,1571223478755,7,WALKING_DOWNSTAIRS
-5.4375305,7.2624054,3.5569916,1571223478755,7,WALKING_DOWNSTAIRS
-5.784683,7.451538,3.3558807,1571223478755,7,WALKING_DOWNSTAIRS
-5.281906,7.798706,3.9161224,1571223478755,7,WALKING_DOWNSTAIRS
-4.719269,7.9303894,5.089279,1571223478755,7,WALKING_DOWNSTAIRS
-4.673767,8.09079,5.139557,1571223478755,7,WALKING_DOWNSTAIRS
-5.0736084,8.21051,4.6918335,1571223478755,7,WALKING_DOWNSTAIRS
-5.404007,8.097977,4.5362244,1571223478994,7,WALKING_DOWNSTAIRS
-5.3704834,7.9543304,4.8737946,1571223478994,7,WALKING_DOWNSTAIRS
-5.348938,7.410843,4.476364,1571223478994,7,WALKING_DOWNSTAIRS
-5.2675323,7.2624054,4.191452,1571223478994,7,WALKING_DOWNSTAIRS
-5.214859,6.548935,4.332718,1571223478994,7,WALKING_DOWNSTAIRS
-5.2244415,6.0102386,4.126816,1571223478994,7,WALKING_DOWNSTAIRS
-5.3273926,5.5122375,4.0502014,1571223478994,7,WALKING_DOWNSTAIRS
-5.3585205,5.236908,3.9376678,1571223478994,7,WALKING_DOWNSTAIRS
-5.308243,5.0022736,4.3997498,1571223478994,7,WALKING_DOWNSTAIRS
-5.0017853,5.248871,4.6559296,1571223478994,7,WALKING_DOWNSTAIRS
-4.7647552,5.672653,4.6176147,1571223478994,7,WALKING_DOWNSTAIRS
-4.688141,6.122757,4.232147,1571223479179,7,WALKING_DOWNSTAIRS
-4.8772736,6.558502,3.9951324,1571223479202,7,WALKING_DOWNSTAIRS
-5.234024,6.955948,4.0621643,1571223479202,7,WALKING_DOWNSTAIRS
-5.2435913,7.0900116,4.0286407,1571223479202,7,WALKING_DOWNSTAIRS
-4.90361,7.1402893,4.3159485,1571223479202,7,WALKING_DOWNSTAIRS
-4.582794,6.5632935,5.1108246,1571223479202,7,WALKING_DOWNSTAIRS
-4.728836,5.976715,2.668747,1571223479202,7,WALKING_DOWNSTAIRS
-4.882065,6.783554,-0.5945587,1571223479202,7,WALKING_DOWNSTAIRS
-5.9115753,6.9750977,1.9672394,1571223479202,7,WALKING_DOWNSTAIRS
-5.657791,7.2169037,3.6766968,1571223479202,7,WALKING_DOWNSTAIRS
-5.183731,7.1833954,3.1571503,1571223479404,7,WALKING_DOWNSTAIRS
-4.74321,6.6063843,3.8347168,1571223479404,7,WALKING_DOWNSTAIRS
-4.448715,5.9264374,3.7102203,1571223479404,7,WALKING_DOWNSTAIRS
-4.7072906,5.315918,2.8459167,1571223479404,7,WALKING_DOWNSTAIRS
-4.668991,5.062134,1.9337158,1571223479404,7,WALKING_DOWNSTAIRS
-4.4726562,5.236908,3.3271484,1571223479404,7,WALKING_DOWNSTAIRS
-4.233246,5.22493,4.2058105,1571223479404,7,WALKING_DOWNSTAIRS
-4.3505554,4.9376373,3.207428,1571223479404,7,WALKING_DOWNSTAIRS
-4.724045,6.37175,2.9392853,1571223479404,7,WALKING_DOWNSTAIRS
-4.7575684,7.927994,4.5960693,1571223479404,7,WALKING_DOWNSTAIRS
-5.1693726,8.832993,3.736557,1571223479404,7,WALKING_DOWNSTAIRS
-5.897217,9.963058,2.4173431,1571223479625,7,WALKING_DOWNSTAIRS
