-4.989807,10.3581085,-1.2218323,1.57E+12,7,WALKING_DOWNSTAIRS,1571223481
-4.2404175,10.420349,-0.51794434,1.57E+12,7,WALKING_DOWNSTAIRS,1571223481
-3.4503326,9.946304,0.19073486,1.57E+12,7,WALKING_DOWNSTAIRS,1571223481
-3.2468262,10.4969635,-0.91537476,1.57E+12,7,WALKING_DOWNSTAIRS,1571223481
-2.4184418,10.556824,-1.3200073,1.57E+12,7,WALKING_DOWNSTAIRS,1571223481
-2.4543457,10.331772,-1.7677155,1.57E+12,7,WALKING_DOWNSTAIRS,1571223481
-2.9595184,9.714066,-1.1260681,1.57E+12,7,WALKING_DOWNSTAIRS,1571223481
-2.4064636,9.163391,-0.2809143,1.57E+12,7,WALKING_DOWNSTAIRS,1571223481
-2.3418274,9.194519,-0.702301,1.57E+12,7,WALKING_DOWNSTAIRS,1571223481
-4.7144775,9.050873,1.2058868,1.57E+12,7,WALKING_DOWNSTAIRS,1571223481
-5.3465424,8.30867,2.4269257,1.57E+12,7,WALKING_DOWNSTAIRS,1571223481
-4.4726562,7.8370056,0.020751953,1.57E+12,7,WALKING_DOWNSTAIRS,1571223481
-3.2707672,7.853775,-1.9472809,1.57E+12,7,WALKING_DOWNSTAIRS,1571223481
-3.0696564,8.129105,-2.4309082,1.57E+12,7,WALKING_DOWNSTAIRS,1571223481
-3.8022766,8.287125,-3.1826935,1.57E+12,7,WALKING_DOWNSTAIRS,1571223481
-2.8972778,9.132278,-2.65596,1.57E+12,7,WALKING_DOWNSTAIRS,1571223481
-2.4304047,9.307053,-1.3559113,1.57E+12,7,WALKING_DOWNSTAIRS,1571223481
-3.5245514,8.335007,-1.1236725,1.57E+12,7,WALKING_DOWNSTAIRS,1571223481
-3.2228851,8.239227,-1.4516754,1.57E+12,7,WALKING_DOWNSTAIRS,1571223481
-3.1702118,8.423584,-1.5761719,1.57E+12,7,WALKING_DOWNSTAIRS,1571223481
-3.1438751,8.464294,-1.5043488,1.57E+12,7,WALKING_DOWNSTAIRS,1571223481
-3.18219,8.258392,-1.4468994,1.57E+12,7,WALKING_DOWNSTAIRS,1571223481
-3.1869812,8.016571,-1.4421082,1.57E+12,7,WALKING_DOWNSTAIRS,1571223481
-2.7847443,7.523361,-1.8706665,1.57E+12,7,WALKING_DOWNSTAIRS,1571223481
-3.5389252,6.2424774,-1.1619873,1.57E+12,7,WALKING_DOWNSTAIRS,1571223481
-4.099167,6.51062,-0.77412415,1.57E+12,7,WALKING_DOWNSTAIRS,1571223481
-3.9243927,7.750824,-1.3415527,1.57E+12,7,WALKING_DOWNSTAIRS,1571223481
-3.6897583,7.7220917,-1.9999542,1.57E+12,7,WALKING_DOWNSTAIRS,1571223481
-3.02417,7.7723694,-1.9185486,1.57E+12,7,WALKING_DOWNSTAIRS,1571223481
-3.2085266,8.610336,-0.96087646,1.57E+12,7,WALKING_DOWNSTAIRS,1571223481
-3.668213,8.967072,-1.0111542,1.57E+12,7,WALKING_DOWNSTAIRS,1571223481
-2.8039093,8.454712,-1.1308594,1.57E+12,7,WALKING_DOWNSTAIRS,1571223481
-1.9635315,8.538513,-1.0446625,1.57E+12,7,WALKING_DOWNSTAIRS,1571223481
-1.736084,8.38768,-1.3990021,1.57E+12,7,WALKING_DOWNSTAIRS,1571223481
-1.281189,8.28952,-1.4325256,1.57E+12,7,WALKING_DOWNSTAIRS,1571223481
-1.8988953,9.61351,-1.1308594,1.57E+12,7,WALKING_DOWNSTAIRS,1571223481
-2.5549011,10.786667,-1.0949402,1.57E+12,7,WALKING_DOWNSTAIRS,1571223481
-1.6091919,9.800247,-1.1164856,1.57E+12,7,WALKING_DOWNSTAIRS,1571223481
-1.3195038,9.038895,-0.93214417,1.57E+12,7,WALKING_DOWNSTAIRS,1571223481
-2.1143646,9.0221405,-0.78848267,1.57E+12,7,WALKING_DOWNSTAIRS,1571223481
-2.0066376,8.636673,-0.48921204,1.57E+12,7,WALKING_DOWNSTAIRS,1571223481
-1.8725586,8.016571,-0.041488647,1.57E+12,7,WALKING_DOWNSTAIRS,1571223481
-2.3513947,7.817856,0.08061218,1.57E+12,7,WALKING_DOWNSTAIRS,1571223481
-2.586029,7.7412415,-0.47006226,1.57E+12,7,WALKING_DOWNSTAIRS,1571223481
-2.8996735,8.227264,-0.58258057,1.57E+12,7,WALKING_DOWNSTAIRS,1571223481
-2.8039093,8.370911,0.61691284,1.57E+12,7,WALKING_DOWNSTAIRS,1571223481
-3.0457153,8.279938,0.5498657,1.57E+12,7,WALKING_DOWNSTAIRS,1571223481
-3.9172058,9.170578,0.10694885,1.57E+12,7,WALKING_DOWNSTAIRS,1571223481
-3.5939941,9.740402,1.2585602,1.57E+12,7,WALKING_DOWNSTAIRS,1571223481
-3.1007843,9.678146,1.4333344,1.57E+12,7,WALKING_DOWNSTAIRS,1571223481
-2.9786835,9.486618,-0.1899414,1.57E+12,7,WALKING_DOWNSTAIRS,1571223481
-1.8031311,9.058044,0.08540344,1.57E+12,7,WALKING_DOWNSTAIRS,1571223481
-2.4806824,9.69252,1.3854523,1.57E+12,7,WALKING_DOWNSTAIRS,1571223481
-2.1574707,9.254379,1.8618927,1.57E+12,7,WALKING_DOWNSTAIRS,1571223482
-2.1478882,8.660614,1.5721893,1.57E+12,7,WALKING_DOWNSTAIRS,1571223482
-1.9587555,8.471466,0.39186096,1.57E+12,7,WALKING_DOWNSTAIRS,1571223482
-0.5868683,8.224869,0.7533722,1.57E+12,7,WALKING_DOWNSTAIRS,1571223482
-1.5493469,9.709274,1.0598297,1.57E+12,7,WALKING_DOWNSTAIRS,1571223482
-4.4175873,10.544846,-3.0773468,1.57E+12,7,WALKING_DOWNSTAIRS,1571223482
-2.4016724,9.931931,-1.0422668,1.57E+12,7,WALKING_DOWNSTAIRS,1571223482
-2.138321,9.146637,0.08061218,1.57E+12,7,WALKING_DOWNSTAIRS,1571223482
-2.9906464,8.42598,-0.6999054,1.57E+12,7,WALKING_DOWNSTAIRS,1571223482
-3.4096375,7.65744,-0.57780457,1.57E+12,7,WALKING_DOWNSTAIRS,1571223482
-3.8573456,7.197754,-0.5945587,1.57E+12,7,WALKING_DOWNSTAIRS,1571223482
-4.360138,7.307892,-0.68792725,1.57E+12,7,WALKING_DOWNSTAIRS,1571223482
-4.776718,7.410843,-0.40541077,1.57E+12,7,WALKING_DOWNSTAIRS,1571223482
-4.3194275,7.3892975,-0.51794434,1.57E+12,7,WALKING_DOWNSTAIRS,1571223482
-3.6514435,7.707718,-0.6065216,1.57E+12,7,WALKING_DOWNSTAIRS,1571223482
-3.3425903,8.15065,-0.7789154,1.57E+12,7,WALKING_DOWNSTAIRS,1571223482
-3.4982147,8.01178,-0.5131531,1.57E+12,7,WALKING_DOWNSTAIRS,1571223482
-3.309082,8.119522,-0.19950867,1.57E+12,7,WALKING_DOWNSTAIRS,1571223482
-3.10318,9.005386,0.0949707,1.57E+12,7,WALKING_DOWNSTAIRS,1571223482
-2.6458893,9.55365,-0.42695618,1.57E+12,7,WALKING_DOWNSTAIRS,1571223482
-2.6554565,9.374084,-0.7142639,1.57E+12,7,WALKING_DOWNSTAIRS,1571223482
-3.1797943,9.333389,-0.86509705,1.57E+12,7,WALKING_DOWNSTAIRS,1571223482
-3.8094635,9.589569,-1.0111542,1.57E+12,7,WALKING_DOWNSTAIRS,1571223482
-4.2643585,9.7499695,-1.0662079,1.57E+12,7,WALKING_DOWNSTAIRS,1571223482
-4.6761627,9.625473,-1.7533569,1.57E+12,7,WALKING_DOWNSTAIRS,1571223482
-5.1574097,9.31662,-1.58815,1.57E+12,7,WALKING_DOWNSTAIRS,1571223482
-5.8541107,10.0420685,3.3079987,1.57E+12,7,WALKING_DOWNSTAIRS,1571223482
-5.688919,12.333313,0.3990326,1.57E+12,7,WALKING_DOWNSTAIRS,1571223482
-3.3114777,13.554367,0.79408264,1.57E+12,7,WALKING_DOWNSTAIRS,1571223482
-1.46315,10.207275,1.3854523,1.57E+12,7,WALKING_DOWNSTAIRS,1571223482
-1.4966736,6.390915,1.2753143,1.57E+12,7,WALKING_DOWNSTAIRS,1571223482
-2.562088,6.620758,0.07821655,1.57E+12,7,WALKING_DOWNSTAIRS,1571223482
-4.4965973,10.836945,-0.75737,1.57E+12,7,WALKING_DOWNSTAIRS,1571223482
-4.0536804,15.302124,-1.7629242,1.57E+12,7,WALKING_DOWNSTAIRS,1571223482
-4.4965973,14.282196,-1.4181671,1.57E+12,7,WALKING_DOWNSTAIRS,1571223482
-4.6546173,10.166565,-1.3056335,1.57E+12,7,WALKING_DOWNSTAIRS,1571223482
