-5.0544586,4.707794,8.850571,1569847047285,8,WALKING_DOWNSTAIRS
-4.01297,5.921646,7.8258514,1569847047285,8,WALKING_DOWNSTAIRS
-3.0696564,5.916855,5.4388275,1569847047285,8,WALKING_DOWNSTAIRS
-3.9196014,5.3733826,4.4739685,1569847047285,8,WALKING_DOWNSTAIRS
-5.1885223,4.8801727,5.8650055,1569847047285,8,WALKING_DOWNSTAIRS
-5.660187,4.846649,6.935211,1569847047285,8,WALKING_DOWNSTAIRS
-4.9922028,5.3183136,6.3845367,1569847047285,8,WALKING_DOWNSTAIRS
-3.7113037,5.4954834,6.2408905,1569847047285,8,WALKING_DOWNSTAIRS
-4.0632477,5.1602936,6.5210114,1569847047286,8,WALKING_DOWNSTAIRS
-4.989807,5.165085,5.9440155,1569847047286,8,WALKING_DOWNSTAIRS
-5.190918,5.2584534,5.7859955,1569847047286,8,WALKING_DOWNSTAIRS
-4.9682617,5.0429688,6.0900574,1569847047508,8,WALKING_DOWNSTAIRS
-3.8118591,5.2656403,6.583267,1569847047508,8,WALKING_DOWNSTAIRS
-2.6746216,5.5289917,7.701355,1569847047508,8,WALKING_DOWNSTAIRS
-3.4287872,4.0924835,11.390823,1569847047508,8,WALKING_DOWNSTAIRS
-5.547653,3.7620697,10.5815735,1569847047508,8,WALKING_DOWNSTAIRS
-5.906784,4.7460938,6.4156647,1569847047508,8,WALKING_DOWNSTAIRS
-5.6506042,4.6742706,6.6790314,1569847047508,8,WALKING_DOWNSTAIRS
-3.127121,5.2871857,6.947174,1569847047508,8,WALKING_DOWNSTAIRS
-2.76799,5.909683,5.1180115,1569847047508,8,WALKING_DOWNSTAIRS
-2.4088593,5.059738,3.6790924,1569847047508,8,WALKING_DOWNSTAIRS
-3.4766693,3.4412537,4.3159485,1569847047508,8,WALKING_DOWNSTAIRS
-6.617859,3.007904,5.910492,1569847047729,8,WALKING_DOWNSTAIRS
-6.708847,3.9200897,4.0597687,1569847047729,8,WALKING_DOWNSTAIRS
-4.3338013,4.6192017,2.4963531,1569847047729,8,WALKING_DOWNSTAIRS
-3.0361328,4.9543915,5.242508,1569847047729,8,WALKING_DOWNSTAIRS
-4.2787323,5.2704315,7.864151,1569847047729,8,WALKING_DOWNSTAIRS
-5.3202057,5.2943726,7.7157135,1569847047729,8,WALKING_DOWNSTAIRS
-5.1574097,6.343033,7.500244,1569847047729,8,WALKING_DOWNSTAIRS
-6.143814,5.30394,7.7588196,1569847047729,8,WALKING_DOWNSTAIRS
-5.1095123,6.055725,5.6447296,1569847047729,8,WALKING_DOWNSTAIRS
-5.31781,6.493866,5.2951813,1569847047729,8,WALKING_DOWNSTAIRS
-5.116699,7.166626,4.5888824,1569847047729,8,WALKING_DOWNSTAIRS
-4.874893,7.1881866,5.077301,1569847047953,8,WALKING_DOWNSTAIRS
-5.1574097,6.553711,5.7859955,1569847047953,8,WALKING_DOWNSTAIRS
-6.4933624,5.801941,6.1427307,1569847047953,8,WALKING_DOWNSTAIRS
