@relation Five_activities_data_with__50_window_size_without_overlapping

@attribute mean_x numeric
@attribute mean_y numeric
@attribute mean_z numeric
@attribute magnitude_mean numeric
@attribute std_x numeric
@attribute std_y numeric
@attribute std_z numeric
@attribute magnitude_std numeric
@attribute rms_x numeric
@attribute rms_y numeric
@attribute rms_z numeric
@attribute magnitude_rms numeric
@attribute min_x numeric
@attribute min_y numeric
@attribute min_z numeric
@attribute magnitude_min numeric
@attribute max_x numeric
@attribute max_y numeric
@attribute max_z numeric
@attribute magnitude_max numeric
@attribute median_x numeric
@attribute median_y numeric
@attribute median_z numeric
@attribute magnitude_median numeric
@attribute mad_x numeric
@attribute mad_y numeric
@attribute mad_z numeric
@attribute magnitude_mad numeric
@attribute corr_xy numeric
@attribute corr_yz numeric
@attribute corr_xz numeric
@attribute class {SITTING,STANDING,WALKING,WALKING_DOWNSTAIRS,WALKING_UPSTAIRS}

@data
-4.741339,1.20076,-8.666896,9.951865,0.02174,0.041431,0.026669,0.021909,4.741389,1.201475,8.666937,9.951889,-4.793488,1.085358,-8.76358,9.893988,-4.688141,1.363083,-8.579224,10.028076,-4.740814,1.1931,-8.670197,9.951992,0.016105,0.028444,0.017874,0.01594,0.235164,0.60096,-0.05534,SITTING
-4.72544,1.218812,-8.670055,9.949151,0.015561,0.014205,0.014839,0.013806,4.725465,1.218895,8.670067,9.949161,-4.757568,1.181122,-8.715683,9.912438,-4.692932,1.248169,-8.636673,9.988567,-4.72644,1.218239,-8.670197,9.948397,0.012234,0.010872,0.011355,0.010679,0.254436,0.417568,-0.046792,SITTING
-4.716341,1.2123,-8.680399,9.953053,0.017459,0.010073,0.014284,0.014875,4.716374,1.212342,8.680411,9.953064,-4.76236,1.190704,-8.708511,9.910353,-4.659409,1.236191,-8.648651,9.982073,-4.718071,1.21225,-8.678581,9.953772,0.013477,0.008095,0.011853,0.011215,0.5383,0.327714,0.083102,SITTING
-4.731522,1.209379,-8.674269,9.954731,0.052569,0.024123,0.031761,0.023069,4.731814,1.20962,8.674328,9.954758,-4.82222,1.169159,-8.761185,9.899985,-4.628281,1.257736,-8.612732,10.013112,-4.737221,1.207459,-8.674988,9.952757,0.04403,0.019997,0.025743,0.01792,-0.302154,0.50633,-0.598493,SITTING
-4.726206,1.211917,-8.66972,9.948401,0.023843,0.015939,0.018865,0.017388,4.726266,1.212022,8.669741,9.948417,-4.776718,1.171555,-8.715683,9.909987,-4.666596,1.250565,-8.636673,9.989988,-4.730034,1.21225,-8.670197,9.947402,0.019154,0.011895,0.01471,0.012866,-0.035432,0.393338,-0.204711,SITTING
-4.716631,1.206267,-8.678197,9.950534,0.01584,0.008766,0.010617,0.011136,4.716658,1.206299,8.678204,9.95054,-4.757568,1.188309,-8.70372,9.925333,-4.68335,1.226624,-8.655838,9.976245,-4.716873,1.206261,-8.680977,9.948831,0.012144,0.007324,0.008828,0.008967,0.144204,0.149526,-0.10049,SITTING
-4.714619,1.205261,-8.680255,9.951256,0.016319,0.009319,0.012432,0.011156,4.714647,1.205297,8.680264,9.951262,-4.748001,1.185913,-8.708511,9.926616,-4.678558,1.221832,-8.653442,9.978648,-4.719269,1.206261,-8.678581,9.951166,0.013062,0.007755,0.010402,0.008372,-0.020905,-0.076368,-0.336105,SITTING
-4.715098,1.207512,-8.680782,9.952211,0.012919,0.009899,0.013755,0.012867,4.715115,1.207552,8.680793,9.952219,-4.740814,1.176346,-8.710907,9.924464,-4.680954,1.2314,-8.639069,9.98075,-4.714478,1.207459,-8.682175,9.952978,0.010512,0.007422,0.010559,0.00989,-0.007943,-0.025792,-0.122819,SITTING
-4.705472,1.202532,-8.688204,9.953533,0.014122,0.013882,0.010817,0.01126,4.705493,1.202612,8.688211,9.95354,-4.740814,1.176346,-8.710907,9.934767,-4.673767,1.248169,-8.665405,9.991488,-4.707291,1.200287,-8.688156,9.954748,0.011472,0.010468,0.008521,0.009056,-0.230325,0.108041,-0.090887,SITTING
-4.704994,1.209858,-8.684661,9.951093,0.010962,0.009997,0.011452,0.01246,4.705006,1.209899,8.684669,9.951101,-4.728836,1.1931,-8.70372,9.920028,-4.680954,1.238586,-8.651047,9.974719,-4.704895,1.208656,-8.686966,9.951353,0.008832,0.007853,0.009091,0.010076,-0.073273,0.113145,0.278441,SITTING
-4.702265,1.206361,-8.68696,9.951395,0.01706,0.01008,0.012057,0.012029,4.702296,1.206404,8.686968,9.951402,-4.74321,1.185913,-8.718079,9.923995,-4.671387,1.2314,-8.651047,9.987568,-4.700104,1.207459,-8.686966,9.951763,0.014567,0.007936,0.00881,0.008862,-0.264465,-0.133126,-0.243035,SITTING
-4.699008,1.2078,-8.69007,9.952743,0.014853,0.010909,0.010047,0.01151,4.699032,1.207849,8.690076,9.952749,-4.728836,1.185913,-8.708511,9.931711,-4.668991,1.2314,-8.665405,9.974987,-4.697708,1.207459,-8.691742,9.951632,0.012261,0.00909,0.008005,0.009685,0.116591,0.203039,0.093708,SITTING
-4.697572,1.205309,-8.688827,9.950674,0.013394,0.0109,0.010763,0.012839,4.697591,1.205359,8.688834,9.950682,-4.74321,1.176346,-8.710907,9.924549,-4.678558,1.229019,-8.658234,9.977249,-4.695328,1.207459,-8.689346,9.950366,0.010665,0.008847,0.008494,0.01043,0.010842,0.172955,0.329559,SITTING
-4.697953,1.205692,-8.691747,9.953451,0.012031,0.010844,0.010761,0.011024,4.697969,1.205741,8.691754,9.953457,-4.728836,1.183518,-8.710907,9.929196,-4.676163,1.229019,-8.667801,9.973637,-4.700104,1.205063,-8.691742,9.954675,0.009605,0.008645,0.009098,0.00942,-0.023557,0.231772,0.043312,SITTING
-4.694794,1.205356,-8.692944,9.952965,0.015423,0.0095,0.010428,0.013113,4.694819,1.205394,8.69295,9.952974,-4.731232,1.181122,-8.710907,9.918507,-4.64743,1.224228,-8.672592,9.976558,-4.695328,1.205063,-8.694138,9.956123,0.012061,0.007109,0.008619,0.010745,0.200892,0.339027,0.341777,SITTING
-4.691921,1.205358,-8.692178,9.950939,0.012038,0.009774,0.008628,0.010165,4.691936,1.205398,8.692182,9.950944,-4.712082,1.181122,-8.710907,9.926616,-4.661804,1.226624,-8.672592,9.972946,-4.692932,1.203873,-8.69294,9.951231,0.010144,0.007694,0.007038,0.008292,0.520614,-0.00679,0.231446,SITTING
-4.690005,1.204447,-8.6951,9.952477,0.011455,0.008774,0.011492,0.011702,4.690019,1.204479,8.695107,9.952484,-4.712082,1.183518,-8.72287,9.923394,-4.671387,1.221832,-8.667801,9.978478,-4.690537,1.205063,-8.696534,9.953354,0.009742,0.00699,0.009769,0.009228,0.120722,0.158919,0.097886,SITTING
-4.689815,1.20483,-8.694141,9.951599,0.014454,0.009025,0.01122,0.012392,4.689837,1.204864,8.694148,9.951607,-4.724045,1.183518,-8.718079,9.923684,-4.659409,1.224228,-8.670197,9.977377,-4.686943,1.205063,-8.69294,9.952148,0.011703,0.006873,0.00929,0.009767,-0.032989,0.032874,0.075817,SITTING
-4.689575,1.204255,-8.69692,9.953843,0.010961,0.010893,0.014511,0.014605,4.689588,1.204304,8.696932,9.953854,-4.719269,1.181122,-8.737244,9.927049,-4.6642,1.233795,-8.670197,9.989453,-4.688141,1.205063,-8.695336,9.953064,0.008486,0.009113,0.01181,0.012291,0.064075,-0.086098,0.168796,SITTING
-4.685553,1.202867,-8.697255,9.952073,0.013249,0.009562,0.010816,0.01253,4.685572,1.202905,8.697261,9.952081,-4.707291,1.183518,-8.715683,9.924755,-4.659409,1.221832,-8.667801,9.973291,-4.685745,1.202683,-8.696533,9.952178,0.011315,0.007762,0.009079,0.010446,0.000609,0.265116,0.281795,SITTING
-4.68359,1.206842,-8.696008,9.950544,0.016282,0.008628,0.011396,0.013947,4.683619,1.206873,8.696015,9.950553,-4.731232,1.1931,-8.715683,9.918825,-4.649826,1.2314,-8.66301,9.98575,-4.682152,1.206261,-8.696533,9.95049,0.012517,0.007228,0.008902,0.011151,0.167913,0.107057,0.264597,SITTING
-4.683398,1.201336,-8.697684,9.95125,0.012976,0.008527,0.010092,0.009956,4.683416,1.201366,8.69769,9.951255,-4.719269,1.178726,-8.718079,9.929231,-4.657013,1.224228,-8.674988,9.973744,-4.68335,1.200287,-8.697731,9.952156,0.010301,0.006541,0.008237,0.007851,0.220987,0.008846,-0.131013,SITTING
-4.681483,1.203967,-8.698307,9.951218,0.01548,0.011524,0.0129,0.012874,4.681508,1.204022,8.698316,9.951226,-4.736023,1.178726,-8.720474,9.921617,-4.654617,1.2314,-8.66301,9.985005,-4.677361,1.205063,-8.696533,9.949372,0.011496,0.00918,0.010725,0.010786,0.007659,0.389384,-0.025352,SITTING
-4.681339,1.201431,-8.700078,9.95239,0.016381,0.008254,0.012257,0.012997,4.681368,1.201459,8.700087,9.952398,-4.721664,1.183518,-8.725266,9.923108,-4.640259,1.219437,-8.658234,9.984885,-4.678558,1.200287,-8.700127,9.951463,0.012703,0.006698,0.009578,0.009981,0.177108,-0.093419,-0.033106,SITTING
-4.679615,1.200282,-8.704484,9.955284,0.010666,0.008139,0.013256,0.013795,4.679628,1.20031,8.704494,9.955293,-4.702499,1.178726,-8.732452,9.916363,-4.649826,1.219437,-8.674988,9.982067,-4.678558,1.197891,-8.70372,9.954022,0.00865,0.006607,0.010722,0.011159,-0.008003,0.263562,0.308077,SITTING
-4.681052,1.204496,-8.698165,9.950946,0.012226,0.009028,0.013021,0.01432,4.681068,1.20453,8.698174,9.950956,-4.712082,1.183518,-8.734848,9.916248,-4.657013,1.224228,-8.667801,9.983078,-4.680954,1.202683,-8.698929,9.951003,0.009784,0.007348,0.01047,0.011239,0.080403,-0.174668,0.289198,SITTING
-4.676358,1.199851,-8.701994,9.951524,0.010511,0.008851,0.011095,0.012424,4.67637,1.199884,8.702001,9.951531,-4.700104,1.181122,-8.72287,9.921462,-4.652222,1.224228,-8.679779,9.975338,-4.676163,1.200287,-8.70372,9.953345,0.00798,0.006708,0.009331,0.010686,0.09521,0.005282,0.373515,SITTING
-4.67636,1.201384,-8.699648,9.949658,0.008721,0.009337,0.010373,0.010551,4.676369,1.20142,8.699654,9.949664,-4.697708,1.185913,-8.737244,9.93033,-4.657013,1.221832,-8.679779,9.988544,-4.676163,1.202683,-8.701324,9.950817,0.00722,0.007569,0.007749,0.007934,0.213821,-0.022665,0.168238,SITTING
-4.67636,1.199994,-8.703143,9.952548,0.012035,0.009691,0.010073,0.011913,4.676375,1.200033,8.703148,9.952555,-4.709686,1.171555,-8.72287,9.920536,-4.657013,1.229019,-8.674988,9.974785,-4.676163,1.199089,-8.70372,9.951712,0.009303,0.007564,0.0079,0.009605,-0.024985,0.174397,0.343216,SITTING
-4.674062,1.20124,-8.703334,9.951789,0.013249,0.009871,0.010614,0.011579,4.67408,1.20128,8.703341,9.951796,-4.709686,1.176346,-8.720474,9.919364,-4.642654,1.224228,-8.674988,9.973988,-4.672577,1.201485,-8.70372,9.953471,0.010112,0.007947,0.008762,0.00927,-0.050567,-0.19596,0.022804,SITTING
-4.675736,1.201574,-8.700844,9.950436,0.012746,0.008378,0.010523,0.012237,4.675754,1.201604,8.70085,9.950443,-4.704895,1.181122,-8.727661,9.921538,-4.64505,1.219437,-8.677383,9.979001,-4.676163,1.200287,-8.701324,9.950191,0.009979,0.006609,0.008448,0.009257,0.00882,0.060596,0.266739,SITTING
-4.67114,1.200857,-8.705873,9.95259,0.010921,0.010376,0.011374,0.011993,4.671153,1.200901,8.705881,9.952597,-4.695328,1.178726,-8.734848,9.9247,-4.642654,1.233795,-8.68457,9.980507,-4.671387,1.200287,-8.707314,9.954018,0.00878,0.007848,0.009156,0.009315,0.024042,0.10095,0.19419,SITTING
-4.647437,1.217472,-8.713056,9.951307,0.153204,0.05001,0.073265,0.03309,4.649962,1.218498,8.713364,9.951362,-4.939529,1.126068,-8.840195,9.884673,-4.42717,1.360687,-8.567246,10.019008,-4.674973,1.213448,-8.728859,9.947501,0.135033,0.040993,0.061368,0.027416,-0.398806,0.637568,-0.873374,SITTING
-4.660031,1.233417,-8.707502,9.953005,0.057347,0.020497,0.033496,0.018003,4.660384,1.233588,8.707566,9.953021,-4.819824,1.197891,-8.761185,9.906215,-4.561249,1.296051,-8.610352,9.980162,-4.652222,1.230209,-8.710907,9.958062,0.042286,0.016138,0.025134,0.014525,-0.705475,0.767022,-0.79091,SITTING
-4.628427,1.231789,-8.725791,9.954646,0.112091,0.040426,0.050339,0.028398,4.629784,1.232452,8.725936,9.954687,-4.92038,1.140427,-8.837799,9.901574,-4.360138,1.329575,-8.586395,10.04672,-4.630676,1.2314,-8.720474,9.950441,0.07014,0.030757,0.03775,0.022037,-0.718379,0.843198,-0.842972,SITTING
-4.665825,1.235045,-8.697302,9.947948,0.129773,0.043445,0.074858,0.031519,4.66763,1.235809,8.697624,9.947998,-5.013748,1.154785,-8.830612,9.835827,-4.357742,1.387024,-8.469086,10.005955,-4.651024,1.229019,-8.706116,9.949619,0.084736,0.026734,0.048593,0.023557,-0.873347,0.916419,-0.866051,SITTING
-4.649257,1.222643,-8.712863,9.951146,0.025838,0.012702,0.01603,0.014558,4.649329,1.222709,8.712878,9.951157,-4.702499,1.202683,-8.739624,9.917224,-4.594772,1.257736,-8.665405,9.986497,-4.652222,1.219437,-8.714485,9.953519,0.0209,0.0103,0.012931,0.012051,-0.395725,0.267961,-0.402257,SITTING
-4.641547,1.221303,-8.715976,9.950076,0.012434,0.010048,0.007949,0.008902,4.641564,1.221344,8.715979,9.95008,-4.671387,1.195496,-8.732452,9.930494,-4.618713,1.245773,-8.701324,9.972504,-4.642654,1.221832,-8.715683,9.950683,0.010435,0.008211,0.006462,0.00682,-0.003735,-0.07363,-0.070891,SITTING
-4.644468,1.22341,-8.715594,9.951777,0.080651,0.020887,0.041491,0.013938,4.645168,1.223588,8.715693,9.951786,-4.848557,1.183518,-8.804276,9.920783,-4.472656,1.274506,-8.603165,9.97847,-4.637863,1.219437,-8.714485,9.95227,0.056745,0.015849,0.030166,0.011514,-0.762773,0.833503,-0.928881,SITTING
-4.615211,1.221159,-8.731204,9.951765,0.095036,0.049536,0.044505,0.03428,4.61619,1.222164,8.731317,9.951824,-4.82222,1.138031,-8.818634,9.895709,-4.448715,1.444489,-8.617523,10.033793,-4.589981,1.214645,-8.744415,9.948763,0.076494,0.031784,0.03401,0.026257,-0.160771,0.61374,-0.617039,SITTING
-4.638674,1.22499,-8.722345,9.954995,0.056214,0.028515,0.033,0.018595,4.639015,1.225322,8.722407,9.955012,-4.867706,1.185913,-8.76358,9.909567,-4.546875,1.308014,-8.615128,9.99114,-4.629478,1.221832,-8.728859,9.957097,0.037593,0.022088,0.023243,0.015429,-0.384019,0.669406,-0.742187,SITTING
-4.62407,1.221111,-8.725314,9.950101,0.012565,0.010023,0.011496,0.011332,4.624087,1.221152,8.725322,9.950107,-4.64743,1.197891,-8.746811,9.916676,-4.580399,1.238586,-8.696533,9.97708,-4.627083,1.221832,-8.727661,9.951113,0.010128,0.008083,0.00914,0.008869,-0.106315,0.347777,-0.013587,SITTING
-4.619615,1.21886,-8.732112,9.953717,0.010917,0.011438,0.011137,0.01136,4.619628,1.218914,8.732119,9.953724,-4.637863,1.195496,-8.751602,9.923902,-4.594772,1.248169,-8.701324,9.974078,-4.621094,1.218239,-8.734848,9.953592,0.00919,0.009387,0.009186,0.009702,0.237166,0.197838,0.149401,SITTING
-4.618611,1.215653,-8.734459,9.954918,0.013052,0.008596,0.011536,0.011558,4.61863,1.215683,8.734466,9.954925,-4.64505,1.195496,-8.756393,9.931165,-4.580399,1.2314,-8.713287,9.974959,-4.618713,1.217041,-8.732452,9.954368,0.010079,0.007016,0.009737,0.009937,0.307793,-0.010987,-0.023877,SITTING
-4.621676,1.218958,-8.728522,9.951532,0.011266,0.00739,0.013033,0.014232,4.62169,1.21898,8.728531,9.951542,-4.640259,1.202683,-8.756393,9.919405,-4.587585,1.2314,-8.70372,9.981046,-4.622292,1.219437,-8.727661,9.951589,0.009192,0.006056,0.010926,0.011611,0.133123,0.032503,0.381552,SITTING
-4.619951,1.2191,-8.733309,9.95495,0.011926,0.009684,0.012485,0.014112,4.619966,1.219138,8.733318,9.95496,-4.649826,1.1931,-8.758789,9.928946,-4.597153,1.236191,-8.70372,9.992678,-4.621094,1.219437,-8.731255,9.954201,0.009283,0.007354,0.010569,0.011528,-0.083854,-0.058311,0.367062,SITTING
-4.616649,1.21479,-8.730677,9.95058,0.012114,0.008518,0.01162,0.013329,4.616665,1.21482,8.730684,9.950589,-4.64743,1.195496,-8.758789,9.911846,-4.592377,1.238586,-8.696533,9.979889,-4.616318,1.21225,-8.732452,9.952048,0.009377,0.006771,0.009314,0.01043,0.159341,0.004511,0.374873,SITTING
-4.621676,1.21867,-8.726798,9.949987,0.011122,0.009934,0.011658,0.012887,4.621689,1.218711,8.726806,9.949995,-4.661804,1.200287,-8.746811,9.918815,-4.601944,1.248169,-8.696533,9.972459,-4.619904,1.219437,-8.727661,9.952059,0.008782,0.007502,0.009325,0.010709,-0.070266,-0.210073,0.257558,SITTING
-4.627373,1.223649,-8.727852,9.956092,0.164992,0.077377,0.081764,0.037924,4.630314,1.226093,8.728235,9.956164,-4.977844,0.965652,-8.916809,9.840633,-4.278732,1.329575,-8.572037,10.040928,-4.621094,1.234993,-8.724068,9.959727,0.120402,0.051734,0.058841,0.028545,-0.606478,0.762626,-0.86774,SITTING
-4.562108,1.213306,-8.756534,9.948449,0.081012,0.043895,0.046422,0.029111,4.562828,1.2141,8.756657,9.948491,-4.697708,1.087753,-8.856949,9.866595,-4.364914,1.315201,-8.619919,10.057176,-4.569626,1.213448,-8.751602,9.944743,0.058439,0.030168,0.035117,0.020583,-0.362424,0.747284,-0.671683,SITTING
-4.583704,1.214838,-8.748441,9.951112,0.051247,0.019638,0.025538,0.020609,4.58399,1.214997,8.748479,9.951134,-4.685745,1.181122,-8.804276,9.908748,-4.470261,1.255341,-8.694138,9.992078,-4.591179,1.21225,-8.744415,9.949957,0.041753,0.016018,0.02123,0.017245,-0.087758,0.367663,-0.578407,SITTING
-4.585284,1.213257,-8.748155,9.951345,0.040768,0.024043,0.021634,0.021925,4.585465,1.213496,8.748182,9.951369,-4.676163,1.161972,-8.787521,9.903911,-4.508575,1.262528,-8.686966,10.000474,-4.582794,1.215843,-8.750405,9.952842,0.033721,0.019983,0.017569,0.017561,0.220001,0.312079,-0.257634,SITTING
-4.600369,1.213401,-8.744705,9.95634,0.131381,0.058236,0.064847,0.041908,4.602244,1.214798,8.744946,9.956428,-4.836578,1.09494,-8.868912,9.854783,-4.345764,1.355911,-8.629501,10.05292,-4.613915,1.21225,-8.744415,9.957269,0.105456,0.044528,0.053366,0.031751,-0.192894,0.454409,-0.724831,SITTING
-4.61679,1.213067,-8.734076,9.953567,0.04857,0.016702,0.026334,0.01476,4.617046,1.213182,8.734116,9.953578,-4.738419,1.183518,-8.777939,9.916867,-4.544479,1.255341,-8.66301,9.986175,-4.603142,1.208656,-8.74202,9.955455,0.035549,0.013299,0.020774,0.011187,-0.597737,0.647594,-0.790454,SITTING
-4.604868,1.217232,-8.740253,9.953837,0.01702,0.011582,0.014491,0.015709,4.604899,1.217287,8.740265,9.953849,-4.64505,1.183518,-8.773148,9.919556,-4.56604,1.240982,-8.706116,9.993869,-4.60434,1.217041,-8.739624,9.954496,0.012828,0.009396,0.011373,0.012565,0.276175,0.299945,0.188802,SITTING
-4.604965,1.21278,-8.740779,9.953798,0.014267,0.010645,0.011354,0.010696,4.604987,1.212827,8.740787,9.953804,-4.635468,1.188309,-8.770752,9.933602,-4.575607,1.236191,-8.715683,9.983026,-4.60434,1.21225,-8.74202,9.952838,0.011686,0.008635,0.008909,0.008753,-0.223538,0.373869,-0.185564,SITTING
-4.600655,1.212828,-8.740732,9.951762,0.009556,0.009118,0.011945,0.011137,4.600665,1.212862,8.74074,9.951769,-4.618713,1.197891,-8.768356,9.928946,-4.580399,1.238586,-8.715683,9.976149,-4.600746,1.21225,-8.739624,9.950751,0.0079,0.007421,0.009182,0.009106,0.41658,0.183726,0.017417,SITTING
-4.605252,1.216945,-8.738817,9.952709,0.012132,0.007433,0.009487,0.010251,4.605268,1.216968,8.738822,9.952714,-4.628281,1.195496,-8.761185,9.927239,-4.573212,1.2314,-8.72287,9.976061,-4.607933,1.217041,-8.739624,9.954383,0.009744,0.005763,0.007643,0.008045,0.023118,0.027024,0.043269,SITTING
-4.598022,1.215125,-8.742552,9.952424,0.012364,0.009125,0.010679,0.012061,4.598038,1.215159,8.742558,9.952432,-4.625885,1.1931,-8.761185,9.924209,-4.575607,1.238586,-8.718079,9.979216,-4.597153,1.213448,-8.74202,9.951526,0.010663,0.007511,0.008689,0.009987,-0.070525,-0.137369,0.184958,SITTING
-4.597446,1.213401,-8.741738,9.951236,0.012529,0.009829,0.011871,0.011778,4.597463,1.213441,8.741746,9.951243,-4.623489,1.185913,-8.770752,9.926275,-4.568436,1.2314,-8.720474,9.974271,-4.597153,1.214645,-8.743218,9.951277,0.009706,0.007571,0.009801,0.009663,-0.017652,0.259535,0.010574,SITTING
-4.602666,1.2157,-8.743366,9.955356,0.010362,0.010362,0.011077,0.010985,4.602677,1.215745,8.743373,9.955362,-4.633072,1.1931,-8.765961,9.933636,-4.578003,1.238586,-8.718079,9.977707,-4.601944,1.215843,-8.743218,9.954967,0.008342,0.008622,0.008906,0.008866,-0.065552,-0.193499,-0.043308,SITTING
-4.597638,1.212683,-8.744898,9.954012,0.011768,0.009706,0.01122,0.011137,4.597653,1.212722,8.744906,9.954018,-4.621094,1.185913,-8.770752,9.934237,-4.563644,1.229019,-8.718079,9.980036,-4.598351,1.21225,-8.744415,9.952073,0.009288,0.007843,0.008754,0.009031,0.077122,-0.012866,-0.031233,SITTING
-4.600128,1.216418,-8.742312,9.953345,0.012492,0.008995,0.011688,0.012727,4.600145,1.216451,8.74232,9.953353,-4.623489,1.1931,-8.76358,9.920792,-4.575607,1.233795,-8.713287,9.975711,-4.599548,1.215843,-8.74202,9.953908,0.010175,0.007137,0.009302,0.010631,0.050099,-0.100985,0.171674,SITTING
-4.601997,1.212109,-8.74054,9.952129,0.012817,0.009241,0.011922,0.01266,4.602015,1.212144,8.740548,9.952137,-4.618713,1.195496,-8.768356,9.921572,-4.56604,1.2314,-8.713287,9.978131,-4.60434,1.21225,-8.739624,9.951959,0.010385,0.00744,0.009026,0.009714,0.178946,0.331779,0.19769,SITTING
-4.594431,1.212443,-8.74624,9.953676,0.009672,0.007509,0.010681,0.011482,4.594441,1.212466,8.746247,9.953682,-4.618713,1.1931,-8.775543,9.926996,-4.578003,1.229019,-8.725266,9.979787,-4.592377,1.214645,-8.746811,9.953162,0.007694,0.00602,0.008834,0.009216,-0.218844,-0.181482,0.215639,SITTING
-4.599841,1.214311,-8.744372,9.954774,0.017656,0.011484,0.009748,0.011824,4.599875,1.214365,8.744377,9.954781,-4.661804,1.181122,-8.765961,9.926587,-4.56604,1.245773,-8.72287,9.992898,-4.599548,1.213448,-8.744415,9.954966,0.012867,0.008765,0.007904,0.009252,0.331932,0.311465,0.091353,SITTING
-4.595484,1.218669,-8.746143,9.954927,0.03792,0.022313,0.024544,0.024903,4.59564,1.218873,8.746177,9.954958,-4.676163,1.159576,-8.813858,9.894522,-4.477448,1.264923,-8.667801,10.018354,-4.595963,1.218239,-8.748009,9.958673,0.027149,0.018292,0.018415,0.019683,0.029546,0.411708,-0.140382,SITTING
-3.564302,0.956791,-8.333143,9.892495,3.490015,0.843833,1.419764,0.327862,4.988432,1.275736,8.453224,9.897927,-5.243591,-2.180328,-9.249603,8.746605,8.925293,1.533081,-3.369431,10.692599,-4.586388,1.207459,-8.739624,9.94787,1.887148,0.454113,0.779849,0.180291,-0.993099,-0.978749,0.985285,SITTING
9.251909,-1.936986,-2.938145,9.927051,0.400864,0.424272,0.546219,0.274146,9.260589,1.982908,2.988487,9.930835,8.652359,-2.606506,-3.742935,9.165966,10.251678,-0.995209,-1.808411,10.714127,9.174286,-1.966057,-2.921722,9.900584,0.327256,0.319283,0.457245,0.204737,0.654035,0.822205,0.652961,SITTING
9.013111,-2.307704,-3.388829,9.905372,0.170324,0.067583,0.209275,0.082527,9.01472,2.308693,3.395285,9.905716,8.609253,-2.50116,-3.922501,9.742169,9.404129,-2.187515,-3.043823,10.166308,9.019859,-2.296455,-3.370636,9.903711,0.110416,0.052193,0.145931,0.05776,0.603175,0.698544,0.943916,SITTING
9.011293,-2.442401,-3.292727,9.901283,0.088818,0.082058,0.108716,0.042408,9.01173,2.44378,3.294521,9.901374,8.870224,-2.5634,-3.498718,9.812313,9.164719,-2.156387,-3.053406,9.984167,9.031838,-2.459259,-3.271271,9.898739,0.079038,0.0626,0.092601,0.0358,0.579726,0.311746,0.857968,SITTING
9.115345,-2.445944,-3.077774,9.928476,0.134205,0.064226,0.133543,0.100874,9.116333,2.446787,3.08067,9.928989,8.841492,-2.697479,-3.443649,9.619405,9.717773,-2.230606,-2.632019,10.33623,9.088104,-2.453278,-3.094101,9.916854,0.082617,0.038031,0.089566,0.055842,0.496047,0.620189,0.616472,SITTING
9.091163,-2.342563,-3.117568,9.898338,0.218991,0.121429,0.268538,0.117467,9.0938,2.345708,3.129112,9.899034,8.563767,-2.802826,-3.805176,9.652495,9.60524,-2.221039,-2.713425,10.266719,9.116821,-2.315605,-3.072556,9.888364,0.16014,0.078396,0.190368,0.080135,0.509553,0.616095,0.923988,SITTING
9.125159,-2.278351,-3.075381,9.895438,0.027653,0.032805,0.031038,0.022148,9.125201,2.278587,3.075538,9.895463,9.068939,-2.345535,-3.132416,9.851191,9.195831,-2.209061,-2.998337,9.937076,9.124008,-2.282082,-3.076149,9.894984,0.022934,0.027252,0.023895,0.018137,0.186837,0.137331,0.52629,SITTING
9.119798,-2.262788,-3.104542,9.89601,0.031706,0.023469,0.029407,0.022416,9.119853,2.26291,3.104682,9.896036,9.052185,-2.300049,-3.170715,9.838942,9.174286,-2.189911,-3.041428,9.936838,9.120415,-2.267723,-3.103684,9.893355,0.027581,0.017753,0.022765,0.018833,0.346873,0.051295,0.671695,SITTING
9.121712,-2.24938,-3.115269,9.898096,0.035511,0.025645,0.027038,0.024416,9.121781,2.249526,3.115386,9.898126,9.059372,-2.307221,-3.173111,9.853204,9.203018,-2.201874,-3.058197,9.970399,9.121613,-2.250954,-3.116844,9.895158,0.028734,0.021482,0.022536,0.018747,0.68036,0.559804,0.677701,SITTING
9.119605,-2.253737,-3.119818,9.898502,0.018369,0.017591,0.014481,0.0178,9.119624,2.253805,3.119851,9.898518,9.083313,-2.290466,-3.14917,9.866068,9.157532,-2.221039,-3.08931,9.948252,9.116821,-2.254547,-3.120438,9.896203,0.015003,0.014062,0.011875,0.014305,0.088428,0.120359,-0.00696,SITTING
9.122814,-2.24416,-3.119531,9.899181,0.0156,0.009726,0.013918,0.014194,9.122827,2.244181,3.119562,9.899192,9.09288,-2.26413,-3.151566,9.872243,9.17189,-2.223434,-3.082138,9.942006,9.121613,-2.243782,-3.122833,9.89758,0.012259,0.008283,0.011362,0.01128,-0.188538,-0.124081,0.308097,SITTING
9.122048,-2.241001,-3.122595,9.898746,0.018685,0.017242,0.018184,0.015752,9.122067,2.241067,3.122648,9.898759,9.088104,-2.283279,-3.170715,9.869737,9.17189,-2.201874,-3.084534,9.949399,9.121613,-2.24498,-3.126427,9.896725,0.014814,0.013706,0.014461,0.011969,0.265386,0.223907,0.358613,SITTING
9.11496,-2.245453,-3.127288,9.894695,0.014012,0.015249,0.013787,0.010672,9.114971,2.245505,3.127318,9.894701,9.076126,-2.273712,-3.170715,9.875401,9.143158,-2.206665,-3.106079,9.917963,9.116821,-2.24498,-3.125229,9.894226,0.010942,0.012315,0.010652,0.009266,0.360262,0.250578,0.523062,SITTING
