mean_x,mean_y,mean_z,magnitude_mean,std_x,std_y,std_z,magnitude_std,rms_x,rms_y,rms_z,magnitude_rms,min_x,min_y,min_z,magnitude_min,max_x,max_y,max_z,magnitude_max,median_x,median_y,median_z,magnitude_median,mad_x,mad_y,mad_z,magnitude_mad,corr_xy,corr_yz,corr_xz,class
0.86372772,9.06269621,-0.261715396,9.10772539,0.041122771,0.018934127,0.044313431,0.018291892,0.86470611,9.062715989,0.265440443,9.107743759,0.7754364,9.024536,-0.38865662,9.066437985,0.9454193,9.105942,-0.16600037,9.152990279,0.8652115,9.06044,-0.260566715,9.103811904,0.034774928,0.015269418,0.035769349,0.01492537,-0.298119558,-0.234247283,0.427025582,STANDING
0.840072635,9.06571378,-0.302272342,9.109951761,0.066409726,0.016074365,0.050954833,0.017346285,0.84269347,9.065728031,0.306537052,9.109968275,0.7083893,9.029327,-0.41259766,9.076407206,0.9837189,9.108322,-0.21148682,9.145698205,0.84007263,9.067627,-0.291694645,9.110742631,0.052960814,0.012909469,0.043263647,0.014535322,-0.050149515,-0.208101543,-0.239294253,STANDING
0.794152531,9.06427698,-0.349342656,9.105986328,0.054398654,0.020556992,0.047311836,0.02165417,0.796013478,9.064300291,0.352531844,9.106012075,0.71318054,9.026932,-0.44851685,9.065714887,0.9430237,9.117905,-0.27372742,9.157686067,0.7754364,9.0640335,-0.351539615,9.104846712,0.0451182,0.01695166,0.039640186,0.018021876,-0.053787143,-0.460010465,0.18563136,STANDING
0.854677735,9.0577167,-0.301698001,9.103332642,0.06037296,0.019185793,0.057517531,0.019585618,0.856807403,9.057737019,0.307131812,9.103353711,0.7179718,9.026932,-0.4149933,9.062951449,1.0076599,9.105942,-0.16600037,9.138745292,0.8592224,9.059242,-0.3000641,9.105120582,0.044186303,0.016629912,0.046865331,0.016682118,-0.245459998,-0.42763152,-0.15161206,STANDING
0.923150939,9.0584341,-0.22618378,9.109178664,0.120534852,0.018096906,0.065195223,0.023785224,0.930986738,9.058452177,0.235392267,9.109209717,0.6485443,9.017349,-0.36231995,9.053084526,1.1441345,9.096359,-0.12049866,9.161044394,0.939430225,9.06044,-0.22584534,9.109460327,0.096601572,0.014061376,0.053596607,0.019354148,0.089182884,-0.55258993,-0.678355984,STANDING
0.950684821,9.04986392,-0.128597109,9.100912192,0.063758456,0.019040833,0.046745252,0.019644276,0.952820429,9.049883951,0.136829584,9.100933393,0.8257141,8.991013,-0.23303223,9.048120442,1.0818939,9.103546,0.015960693,9.153747512,0.95259857,9.050873,-0.13487244,9.100813809,0.054588015,0.01328993,0.033708826,0.014607436,-0.094161558,-0.496449944,0.442240726,STANDING
1.080881968,9.03631316,0.054462307,9.101166633,0.043766607,0.019266704,0.055551783,0.019134722,1.081767694,9.0363337,0.077795523,9.101186748,0.9741516,8.995804,-0.06304932,9.060611937,1.1728668,9.082001,0.1643982,9.145542667,1.06871795,9.0341035,0.047088623,9.099538912,0.036415424,0.01589756,0.045521192,0.015553569,-0.140105627,-0.128811837,0.385979932,STANDING
1.163625488,9.02673642,0.108045653,9.102407382,0.049667611,0.024144841,0.06008867,0.022558429,1.164684999,9.026768711,0.123630544,9.102435335,1.0842743,8.97905,-0.029525757,9.056696631,1.2782135,9.072418,0.22425842,9.149803874,1.1585007,9.025734,0.10694885,9.102531864,0.041719568,0.02030206,0.04831543,0.018476578,-0.297093179,-0.507031699,0.41720173,STANDING
1.124312742,9.02616002,0.031862191,9.096059919,0.027987285,0.01742621,0.029283602,0.017247812,1.124661029,9.026176842,0.043275034,9.096076272,1.0459747,8.98143,-0.046279907,9.055021208,1.1752625,9.06044,0.08540344,9.135165811,1.1273804,9.024536,0.039901733,9.094771628,0.022544062,0.014238261,0.0244902,0.014036278,-0.103779949,-0.412153566,-0.00430901,STANDING
1.16898774,9.02467591,0.047376403,9.10025751,0.024627451,0.015738337,0.022691446,0.015313615,1.169247129,9.024689633,0.052530232,9.100270394,1.1177979,8.995804,-0.005584717,9.073426226,1.2279358,9.062836,0.11174011,9.134239615,1.1704712,9.024536,0.049484253,9.100095878,0.02022077,0.013172726,0.017706079,0.012836622,-0.184073797,-0.336859787,0.262489268,STANDING
1.15194275,9.02821899,0.034783935,9.1015567,0.03010829,0.015465761,0.022264242,0.015072573,1.152336153,9.028232237,0.041299136,9.101569181,1.0579529,8.995804,-0.019943237,9.069372605,1.232727,9.058044,0.08061218,9.131369861,1.1561127,9.029327,0.031532288,9.103004221,0.022907344,0.01321141,0.019187377,0.012825169,-0.189040137,-0.261116515,0.404385059,STANDING
1.136427316,9.02573023,0.031239328,9.097172189,0.040806975,0.015090486,0.024579489,0.014296008,1.137159731,9.025742845,0.039749804,9.097183422,1.0627289,8.998199,-0.041488647,9.072597485,1.2279358,9.053268,0.07821655,9.125326131,1.1405411,9.024536,0.037506104,9.095109818,0.033799863,0.012544718,0.018613027,0.012200254,-0.292522896,-0.410674454,0.211057719,STANDING
1.133890072,9.02917722,-0.010849906,9.100232605,0.031515847,0.013715422,0.036968378,0.013425635,1.13432797,9.029187637,0.038527671,9.100242508,1.0675201,9.000595,-0.07980347,9.07185566,1.2111816,9.058044,0.08540344,9.125619378,1.1345673,9.026932,-0.018745422,9.097894537,0.024254689,0.011149949,0.029344078,0.011301961,-0.198628964,-0.345830455,0.371279908,STANDING
1.092181398,9.03731752,0.00289277,9.103268404,0.03763454,0.026097807,0.044661599,0.023937634,1.092829614,9.037355202,0.044755184,9.103299877,1.0052795,8.97905,-0.09655762,9.051145294,1.1608887,9.105942,0.13328552,9.161406816,1.08786775,9.036499,0.007591248,9.102690147,0.031230718,0.020319382,0.034995925,0.018497995,-0.517446201,-0.561427379,0.368559138,STANDING
1.028449406,9.04181979,-0.038573905,9.100570733,0.061851488,0.02367335,0.052931505,0.022390734,1.030307618,9.041850781,0.065495728,9.100598278,0.8855591,8.97905,-0.16360474,9.037458326,1.153717,9.091568,0.061447144,9.146787668,1.04717255,9.0472795,-0.039100647,9.105027814,0.049926786,0.01907546,0.041131907,0.017551942,-0.325735966,-0.546112895,0.581969149,STANDING
1.036443787,9.04205778,-0.047003461,9.101596114,0.039296035,0.022956157,0.046789639,0.021037009,1.03718846,9.042086921,0.066321909,9.101620426,0.9358368,8.983826,-0.15881348,9.047076905,1.1273804,9.086777,0.047088623,9.145021572,1.0339966,9.042488,-0.037910461,9.102093294,0.030512939,0.01838778,0.03894849,0.017137635,-0.510409224,-0.633988207,0.489737551,STANDING
1.032040411,9.04119564,-0.040011903,9.100228034,0.044785412,0.023108695,0.047039666,0.023003629,1.033011686,9.041225172,0.061755021,9.100257108,0.9238739,8.959885,-0.1396637,9.020240414,1.1082306,9.084381,0.07821655,9.141585513,1.0351944,9.042488,-0.048675537,9.098168646,0.037379272,0.017537603,0.037633436,0.017953563,-0.112901779,-0.611568273,0.262299777,STANDING
1.039606326,9.04201142,-0.029045716,9.101863119,0.050853384,0.018920753,0.041613551,0.018947212,1.040849355,9.042031216,0.05074782,9.10188284,0.9071045,8.991013,-0.11810303,9.056732006,1.1369476,9.079605,0.0662384,9.145045568,1.0423813,9.046082,-0.030723572,9.105693105,0.041004249,0.014969713,0.032579322,0.015000886,-0.128280204,-0.385089223,0.086123237,STANDING
1.022319031,9.04287261,-0.035893241,9.100716063,0.042106596,0.022726456,0.035838702,0.022595939,1.023185793,9.042901168,0.050722158,9.100744114,0.9382324,8.986221,-0.09895325,9.04945784,1.1177979,9.093964,0.032730103,9.15002741,1.01844025,9.043686,-0.040298462,9.099287597,0.034128181,0.01786163,0.029704539,0.017736691,-0.110413872,-0.431182353,0.160259079,STANDING
1.014179997,9.04258382,-0.06601227,9.09970201,0.044595201,0.015991961,0.036854936,0.01633788,1.015159987,9.042597961,0.075603611,9.099716676,0.93344116,9.007767,-0.13008118,9.066932976,1.1082306,9.082001,0.032730103,9.144534189,1.01125335,9.0400925,-0.07261658,9.098450372,0.036775823,0.013045264,0.029094606,0.013094803,-0.083264463,-0.447573366,0.25060536,STANDING
1.01164154,9.04354275,-0.064384157,9.100347665,0.040802268,0.020429811,0.037439468,0.019639066,1.01246404,9.043565826,0.074478409,9.100368856,0.8807678,8.998199,-0.14923096,9.058264036,1.0794983,9.084381,0.003997803,9.133825739,1.0196381,9.042488,-0.061851504,9.099340504,0.029674529,0.01671177,0.030508107,0.016513875,-0.286337691,-0.547150533,0.380484755,STANDING
1.042287297,9.04268032,-0.032062074,9.102839839,0.051598517,0.01812699,0.040088497,0.019055368,1.04356371,9.042698489,0.051332876,9.102859784,0.9454193,8.993408,-0.10853577,9.051643472,1.1561127,9.086777,0.044692993,9.143651005,1.04118345,9.043686,-0.029525757,9.103733712,0.041897279,0.014167107,0.034906312,0.014627922,0.012051159,-0.268379306,0.159840592,STANDING
1.034817812,9.04018985,-0.024066459,9.099486651,0.056277181,0.015128344,0.031853848,0.014593069,1.036346961,9.040202508,0.039923202,9.099498353,0.91908264,9.005386,-0.08938599,9.066007662,1.1249847,9.072418,0.056671143,9.128267077,1.0435791,9.04129,-0.030723572,9.1004179,0.046812043,0.012255316,0.025773095,0.012183022,-0.283486242,-0.219000482,0.446873081,STANDING
1.013030404,9.04320707,-0.03728241,9.100112344,0.05562434,0.020696105,0.04257302,0.022469195,1.014556389,9.043230752,0.056590106,9.100140084,0.89993286,8.986221,-0.13008118,9.042914674,1.1201935,9.086777,0.047088623,9.148192637,1.01844025,9.048477,-0.031921387,9.099378881,0.045922296,0.016798884,0.03442638,0.017660771,0.163783395,-0.326775537,0.251216165,STANDING
1.008146366,9.0473245,-0.098811952,9.104309971,0.074866097,0.02098281,0.052542319,0.023438549,1.010922364,9.047348832,0.1119129,9.104340141,0.84246826,9.007767,-0.19711304,9.059939735,1.1728668,9.103546,0.013565064,9.170973305,0.99210358,9.042488,-0.10134888,9.103498568,0.057632153,0.01791226,0.042957618,0.01880912,0.104046782,-0.358964596,0.084595864,STANDING
0.958729248,9.04694275,-0.113800356,9.098600531,0.054536706,0.019984051,0.047814527,0.020337945,0.960279138,9.046964822,0.123437232,9.098623262,0.8280945,9.010162,-0.2306366,9.06277642,1.0986481,9.091568,-0.031921387,9.144946664,0.951408385,9.046082,-0.116912843,9.098570854,0.043735866,0.01650656,0.037885413,0.016835244,-0.10844241,-0.322568268,0.152608858,STANDING
0.95370117,9.05398185,-0.12553345,9.105360009,0.060316762,0.022215392,0.063624427,0.02215195,0.955606631,9.054009104,0.14073633,9.105386956,0.8017731,8.998199,-0.28330994,9.050973954,1.0842743,9.098755,-0.031921387,9.162031723,0.95977783,9.055664,-0.122901918,9.108030847,0.049523142,0.017995242,0.051091919,0.017455994,-0.157530723,-0.22571775,0.395143641,STANDING
0.900837399,9.05896088,-0.172506106,9.105606869,0.060083839,0.020595447,0.049546487,0.021242328,0.902838904,9.058984292,0.179480392,9.105631647,0.78500366,9.014954,-0.29049683,9.068270047,1.0100555,9.105942,-0.06544495,9.161493419,0.89035035,9.06044,-0.168396,9.105287976,0.051739232,0.017249405,0.039977857,0.016872569,-0.059576243,-0.215538719,-0.165560419,STANDING
0.855970462,9.06039696,-0.206839297,9.103242473,0.033831161,0.015870988,0.040295449,0.016050996,0.856638768,9.06041086,0.210727829,9.103256624,0.7778168,9.029327,-0.26895142,9.072804569,0.9214783,9.098755,-0.07740784,9.135310914,0.8580246,9.06044,-0.21148682,9.104964171,0.026596213,0.012696406,0.031645557,0.013414479,-0.119646406,-0.321393291,-0.201517363,STANDING
0.846633299,9.06159484,-0.241125491,9.104397765,0.032959264,0.015190601,0.039281613,0.015229377,0.847274605,9.061607573,0.244304211,9.104410503,0.7467041,9.019745,-0.30725098,9.063762123,0.9142914,9.086777,-0.15881348,9.131857135,0.848457325,9.0640335,-0.24261475,9.10632501,0.02492683,0.012358773,0.031519531,0.01231164,-0.203960334,-0.426744787,0.123634493,STANDING
0.889201659,9.06250487,-0.156418459,9.107611741,0.052273485,0.020054302,0.041832363,0.020829267,0.890736834,9.062527059,0.16191566,9.107635559,0.81373596,9.0221405,-0.27134705,9.066032495,1.0483704,9.113113,-0.07261658,9.1605926,0.88316345,9.06044,-0.15761566,9.104790706,0.04042622,0.016985685,0.032753295,0.017056672,-0.051305765,-0.396319464,-0.250134417,STANDING
0.866936953,9.05972782,-0.176050417,9.103171738,0.054567303,0.022347542,0.059033234,0.021629577,0.868652561,9.059755382,0.185684335,9.103197434,0.75627136,8.995804,-0.2809143,9.03810339,0.9645691,9.091568,-0.07022095,9.141759471,0.87359618,9.062836,-0.168388365,9.104956062,0.047814892,0.018108754,0.050412158,0.017679293,-0.290926843,-0.319263753,0.46069205,STANDING
0.91036621,9.05967952,-0.140712588,9.107185565,0.110297152,0.018224129,0.049669042,0.022256437,0.9170235,9.059697849,0.149221467,9.107212761,0.7467041,9.019745,-0.22824097,9.066188702,1.2710266,9.108322,-0.053466797,9.167353259,0.879577625,9.061638,-0.15162659,9.10612708,0.078805588,0.014521878,0.041680628,0.01618322,0.035088823,-0.309351629,0.548319856,STANDING
0.887813417,9.0605416,-0.130799868,9.105341455,0.081304173,0.026384198,0.042534058,0.024657167,0.891528481,9.060580015,0.137541818,9.105374841,0.698822,9.002991,-0.2186737,9.058951205,1.0794983,9.113113,-0.012771606,9.160642769,0.89394378,9.065231,-0.13367462,9.10838864,0.06364487,0.021736396,0.034112793,0.020318886,-0.375953812,-0.484118746,0.267085779,STANDING
0.848500979,9.0584824,-0.229011234,9.102546071,0.157483695,0.021008118,0.057638818,0.026891786,0.862991903,9.058506761,0.236153295,9.102585794,0.6126251,9.0221405,-0.3455658,9.054985513,1.1992035,9.105942,-0.10853577,9.180796002,0.8292923,9.058052,-0.23542786,9.098467441,0.130006327,0.01757294,0.045589943,0.022135073,0.062394571,-0.302783925,0.063433229,STANDING
0.82546753,9.02903411,-0.220007937,9.083549964,0.432387705,0.192354238,0.266359407,0.193090054,0.931856089,9.031082832,0.345471889,9.085602,-1.0944366,8.255997,-1.4013977,8.264115243,1.6181946,9.335785,0.2793274,9.386667767,0.88915252,9.0628355,-0.191131595,9.107034793,0.2645301,0.125057359,0.165659302,0.125086294,0.466749847,-0.03532189,0.424491831,STANDING
0.888771056,9.087691992,-0.263295292,9.169890702,0.583625935,0.460546349,0.551298733,0.463833068,1.063265359,9.0993543,0.610945745,9.181614052,-0.71855164,7.6789856,-1.7078552,8.101411425,2.276596,11.01651,1.2178497,11.30198028,0.92745972,9.08918,-0.310844425,9.141134981,0.434386898,0.279882508,0.39469402,0.277174044,0.012427326,-0.511788771,0.209247087,STANDING
0.774471742,9.06451562,0.270899044,9.111369419,0.318539452,0.097163982,0.280489082,0.105668639,0.837420958,9.065036363,0.389949249,9.111982141,0.24151611,8.876099,-0.8387604,8.894445276,1.9868927,9.307053,1.1843414,9.408574666,0.77183535,9.066429,0.27574157,9.103249272,0.211358948,0.074681035,0.172957152,0.080532426,0.065425302,-0.396544461,0.349918384,STANDING
0.702597657,9.06341523,0.260508726,9.095546231,0.091041589,0.034789213,0.115675119,0.030368515,0.708471622,9.063481998,0.285036014,9.095596929,0.5240326,8.986221,0.001602173,9.029431836,0.9071045,9.149033,0.51156616,9.173309376,0.6808548,9.06044,0.268547055,9.095003896,0.07531201,0.027220759,0.090999206,0.023650843,-0.510045892,-0.580744251,0.773197902,STANDING
0.652127989,9.07734946,0.157269285,9.102675833,0.062845173,0.025071478,0.080613807,0.025438503,0.655149166,9.077384083,0.176726381,9.102711379,0.52882385,9.029327,-0.012771606,9.047757826,0.77064514,9.177765,0.3008728,9.206469863,0.66529846,9.077209,0.14764404,9.102985579,0.053103672,0.018463992,0.069672729,0.018144802,0.034080351,-0.194568005,0.380591814,STANDING
-0.26465912,9.15472991,0.640468751,9.202397274,0.553466138,0.312809523,0.301077617,0.316276939,0.613489377,9.160072572,0.70770612,9.207830727,-1.1351471,8.854538,0.056671143,8.947016474,1.1082306,10.499359,1.2633362,10.54821352,-0.386955265,9.078407,0.578598025,9.132545331,0.456110293,0.175379254,0.258351759,0.18228508,0.51294409,-0.441302083,-0.432688395,STANDING
-0.463665166,9.07126798,0.682414856,9.10972428,0.086530403,0.033886895,0.104927035,0.033870998,0.471670326,9.071331274,0.690434442,9.109787248,-0.67785645,8.974258,0.48762512,9.019053278,-0.261261,9.129883,0.8802643,9.172891863,-0.455184935,9.068825,0.66719055,9.108494416,0.067144946,0.027535499,0.088175647,0.027806969,-0.169073128,-0.160872069,0.514872386,STANDING
-0.408168337,9.07131526,0.692661743,9.107370442,0.083063057,0.026566704,0.045700763,0.02529205,0.416534348,9.071354162,0.694167739,9.107405561,-0.582077,9.005386,0.60253906,9.048952431,-0.25167847,9.129883,0.8491516,9.16673463,-0.432441715,9.073616,0.68873596,9.109257208,0.069711816,0.021005938,0.034442307,0.019774634,0.123917131,-0.369070338,-0.228621607,STANDING
-0.355351566,9.06892119,0.685432129,9.105017772,0.222185673,0.040280125,0.102937552,0.040742559,0.419095703,9.069010643,0.693118564,9.105108928,-0.76164246,8.959885,0.43016052,8.986273799,0.30137634,9.175369,0.9544983,9.1918112,-0.398925785,9.070023,0.68993378,9.106267017,0.148602954,0.031791162,0.076890577,0.032111241,-0.11539774,-0.162381839,-0.100922504,STANDING
-0.20657593,9.08974974,0.532155152,9.108694647,0.1201525,0.045586322,0.066570169,0.045179671,0.238977485,9.08986405,0.5363028,9.108806694,-0.44322205,8.986221,0.31045532,9.005780572,0.08111572,9.19931,0.767746,9.212040977,-0.176261905,9.0879745,0.54269408,9.107793835,0.098017261,0.03430711,0.041983692,0.034186113,-0.33544396,-0.389350411,0.221200795,STANDING
-0.094335329,9.08400477,0.584490966,9.103484078,0.048961232,0.026043691,0.035871402,0.024726187,0.10628432,9.084042103,0.585590682,9.103517657,-0.2253418,9.029327,0.5139618,9.050291527,0.026046753,9.149033,0.68873596,9.16345819,-0.10324097,9.079605,0.5845871,9.10037647,0.037502564,0.021101693,0.02715027,0.020208703,0.215017645,-0.542119911,0.05922625,STANDING
-0.13987366,9.08017448,0.624475712,9.103168613,0.075284719,0.019245429,0.053928845,0.019257262,0.15884719,9.080194875,0.626799996,9.103188982,-0.29718018,9.024536,0.49241638,9.050993708,0.059570312,9.127487,0.712677,9.142083541,-0.142753605,9.078407,0.6420517,9.104894994,0.058629908,0.014910938,0.044072143,0.014705077,0.008347673,-0.088193825,-0.34974062,STANDING
-0.106019289,9.07557773,0.66752228,9.101012137,0.061798449,0.019571096,0.040441562,0.018785674,0.122715679,9.075598832,0.668746225,9.101031525,-0.22773743,9.034103,0.5905762,9.063493807,0.061950684,9.115509,0.74380493,9.138071306,-0.118804933,9.0772095,0.670784,9.102060418,0.049688062,0.01628141,0.032212989,0.015574705,-0.196778892,-0.355658572,0.281767297,STANDING
-0.142316897,9.07576897,0.669772649,9.101714206,0.040365557,0.018440283,0.0334744,0.017899024,0.147930651,9.075787704,0.670608632,9.101731805,-0.20858765,9.0221405,0.59776306,9.05317795,-0.060150146,9.105942,0.7342224,9.129264886,-0.15711212,9.077209,0.6695862,9.102639342,0.034832447,0.014518631,0.028163894,0.013897009,-0.021143427,-0.266843164,0.037358595,STANDING
-0.152179875,9.07950347,0.61911194,9.102112909,0.060052646,0.01984024,0.031648773,0.019589876,0.163600228,9.079525147,0.619920349,9.10213399,-0.25167847,9.029327,0.5426941,9.051683792,-0.00029,9.1203,0.70069885,9.142321464,-0.159507755,9.077209,0.61691285,9.09906183,0.048236522,0.016276129,0.025090335,0.016182884,0.079474582,-0.158175861,-0.083834705,STANDING
-0.15466858,9.07955139,0.632903138,9.103096337,0.046789967,0.021941004,0.037708415,0.021723276,0.16159106,9.079577901,0.634025478,9.103122257,-0.2468872,9.036499,0.56663513,9.059993679,-0.045776367,9.132278,0.70788574,9.152109582,-0.153518675,9.079605,0.62767793,9.102636996,0.03840332,0.016809414,0.032914086,0.016753252,-0.123787459,-0.15453973,0.33869223,STANDING
-0.12670624,9.08247257,0.591098938,9.103746605,0.086264621,0.0258801,0.118440103,0.026411866,0.153284232,9.082509442,0.60284825,9.103784918,-0.26844788,9.031708,0.3703003,9.054193606,0.12420654,9.153824,0.7509918,9.183038743,-0.131973265,9.084389,0.63965605,9.107365764,0.068015552,0.02154733,0.106820191,0.021676496,0.114501449,-0.080126916,-0.094754149,STANDING
-0.101039736,9.0883136,0.543072814,9.105460545,0.051151308,0.022442725,0.065043851,0.02280999,0.113249656,9.08834131,0.546954097,9.105489116,-0.17985535,9.031708,0.4086151,9.043742045,0.028442383,9.134659,0.64564514,9.153459952,-0.106834415,9.0879745,0.5570526,9.10593802,0.042794202,0.01704652,0.055706095,0.017540591,-0.1171531,0.001626702,0.076549926,STANDING
-0.143130495,9.08390806,0.562847596,9.102670698,0.050839038,0.027702852,0.036586705,0.027316683,0.151891232,9.083950302,0.564035463,9.102711686,-0.29956055,9.026932,0.47564697,9.045367975,-0.038604736,9.158615,0.6647949,9.173272029,-0.145141605,9.085579,0.56064607,9.103350856,0.037366088,0.022427978,0.028818526,0.022131542,-0.031925336,-0.242968385,-0.208438749,STANDING
-0.189913638,9.08424406,0.606996768,9.106969352,0.0782433,0.024750635,0.052665615,0.024897772,0.205400107,9.084277777,0.60927723,9.107003387,-0.47434998,9.024536,0.49241638,9.045431946,-0.052963257,9.153824,0.7414093,9.171817449,-0.17745972,9.085579,0.6061325,9.107526455,0.055277454,0.018733815,0.04189911,0.018802106,-0.105830848,-0.167769385,-0.393866603,STANDING
-0.229800418,9.08185027,0.564381413,9.104425293,0.151164068,0.038788762,0.128712679,0.041244527,0.275061462,9.081933103,0.578872467,9.104518715,-0.5677185,8.983826,0.3511505,8.999714875,0.28222656,9.158615,0.8539429,9.202103076,-0.23492432,9.0760115,0.541496265,9.098132682,0.093844849,0.030688921,0.101567874,0.033014969,-0.161647606,0.109889358,-0.317509926,STANDING
-0.422054141,9.08501007,0.456929931,9.10986804,0.180537569,0.039511045,0.181649308,0.042170217,0.459046307,9.085095987,0.491712755,9.109965644,-0.8310852,9.000595,0.2721405,9.033233426,-0.08888245,9.213669,1.0526581,9.244975431,-0.37976838,9.082001,0.385871885,9.10714514,0.147146434,0.029880376,0.12939407,0.030859718,-0.032919932,-0.116612268,-0.242580266,STANDING
-0.344433902,9.09156982,0.437440184,9.109261412,0.095967125,0.028384376,0.052417139,0.027383599,0.357553355,9.091614129,0.440569485,9.109302571,-0.49110413,9.012558,0.31285095,9.033326795,-0.14395142,9.1562195,0.55944824,9.167354649,-0.33188629,9.089172,0.44213867,9.107346562,0.080539027,0.022217751,0.044432934,0.021525969,0.25247038,-0.115924743,0.153409632,STANDING
-0.273709415,9.09204928,0.444862365,9.107370697,0.060375356,0.020219145,0.048471692,0.01954411,0.280289185,9.092071762,0.447495283,9.107391667,-0.4384308,9.038895,0.33439636,9.059594855,-0.14155579,9.129883,0.5139618,9.14443092,-0.26844788,9.092766,0.45769501,9.107403709,0.044800281,0.01551428,0.042692872,0.015172712,0.193810547,-0.191081164,0.160172916,STANDING
-0.180000612,9.08615934,0.517597654,9.102874025,0.03186571,0.024848624,0.051932145,0.024767257,0.182799464,9.086193318,0.520196385,9.102907718,-0.22294617,9.031708,0.4373474,9.049122843,-0.0769043,9.144241,0.6552124,9.162989457,-0.1846466,9.085579,0.50917053,9.101260265,0.022807544,0.02006318,0.04080452,0.019621402,-0.128659269,-0.098520364,0.293916461,STANDING
-0.216056826,9.07950406,0.606663206,9.102882389,0.05741213,0.021780154,0.084053774,0.021967094,0.223554702,9.079530183,0.612458393,9.102908894,-0.3330841,9.031708,0.4660797,9.056439448,-0.019439697,9.1203,0.791687,9.149783025,-0.23013306,9.079605,0.6228943,9.103143755,0.040858155,0.018011935,0.069730154,0.018216499,0.118727229,-0.096074486,-0.419150017,STANDING
-0.119044497,9.07514676,0.703435975,9.103464615,0.054003471,0.022934444,0.053052249,0.021711393,0.130720952,9.07517574,0.705433705,9.103490506,-0.2421112,9.029327,0.6240845,9.055508574,-0.007476807,9.1203,0.82281494,9.145918481,-0.11282349,9.070023,0.6923294,9.104058211,0.043115174,0.01998131,0.044825452,0.018588398,0.132414191,-0.365378962,-0.364859905,STANDING
-0.092468874,9.09157136,0.34641235,9.102269762,0.11553853,0.043149071,0.229286709,0.041114107,0.147985285,9.091673753,0.415420162,9.102362616,-0.3115387,8.952713,-0.005584717,8.976838987,0.16252136,9.175369,0.7629547,9.184272505,-0.12718201,9.093964,0.310447685,9.099171517,0.098210352,0.031604226,0.210069262,0.030535271,0.127121548,-0.257535671,-0.627112037,STANDING
-0.057801214,9.09884889,0.382947997,9.108037725,0.080634397,0.030125314,0.103944901,0.030067503,0.099211321,9.098898761,0.396804374,9.108087354,-0.2205658,9.029327,0.12130737,9.045286969,0.10505676,9.151428,0.54029846,9.165788268,-0.050567627,9.104744,0.3990326,9.11349204,0.068620335,0.024605579,0.079764088,0.024501724,-0.199137869,-0.093045673,-0.485724496,STANDING
-0.133218691,9.09650204,0.383810424,9.106381233,0.072737726,0.031739471,0.096760819,0.029811028,0.151782728,9.096557412,0.395819527,9.106430028,-0.29718018,9.017349,0.23623657,9.027383763,-0.021835327,9.158615,0.5833893,9.16858905,-0.117614746,9.1011505,0.37748718,9.108658247,0.061627882,0.025995878,0.081559084,0.024186248,-0.199045944,-0.582088005,0.462969991,STANDING
-0.295784916,9.09722074,0.317538145,9.107991277,0.072985432,0.02739374,0.049254779,0.027250711,0.304656511,9.097261984,0.321335505,9.108032044,-0.44082642,9.034103,0.20750427,9.049847026,-0.1631012,9.158615,0.41819763,9.169663951,-0.293586735,9.098755,0.31763458,9.109289303,0.05956028,0.02218395,0.039551085,0.022355559,0.059239924,-0.167492754,-0.391318414,STANDING
-0.269783331,9.09717256,0.327738645,9.107314498,0.057595042,0.018481152,0.033448328,0.018558395,0.275862709,9.097191332,0.329441057,9.107333407,-0.4096985,9.043686,0.25538635,9.054953515,-0.15351868,9.132278,0.3870697,9.141827906,-0.26605225,9.098755,0.33200073,9.107960213,0.048800368,0.014922995,0.028949171,0.015087674,-0.187715135,-0.270261073,0.501020681,STANDING
-0.195035403,9.09784305,0.396498717,9.108715676,0.042484918,0.021957539,0.029553909,0.021388599,0.19960906,9.097869547,0.397598624,9.108740788,-0.2756195,9.050873,0.31285095,9.060839488,-0.11042786,9.149033,0.46368408,9.159532256,-0.193031315,9.098755,0.39663696,9.108957374,0.035704248,0.017418128,0.023234632,0.016794903,0.200610445,-0.319818026,0.196969913,STANDING
-0.199106753,9.09525696,0.426905818,9.108009909,0.088463307,0.027316327,0.04946808,0.02767262,0.217874404,9.09529798,0.42976234,9.108051947,-0.44082642,9.036499,0.32481384,9.050682299,-0.026626587,9.172974,0.5498657,9.192086464,-0.17506409,9.091568,0.43016052,9.105842109,0.064958569,0.021508437,0.038566956,0.021900579,-0.039565153,0.018759287,0.078756837,STANDING
-0.063115237,9.09908715,-0.057249453,9.107643185,0.197658351,0.073853673,0.33053373,0.072521349,0.207490619,9.099386866,0.335454984,9.107931913,-0.4096985,8.950317,-0.61849976,8.951321636,0.41151428,9.299866,0.58818054,9.300785998,-0.097251895,9.10952,-0.13487244,9.118716166,0.16929485,0.057767978,0.270792847,0.057239699,0.143328555,-0.24566829,-0.240832087,STANDING
0.132776487,9.09717253,0.388551943,9.109151629,0.078869379,0.031357148,0.207925367,0.030715787,0.154434369,9.097226572,0.440687611,9.109203415,-0.06254578,9.043686,-0.039108276,9.04918297,0.26068115,9.182556,0.63127136,9.184752567,0.15054321,9.0951615,0.436149595,9.109048266,0.066577417,0.02561741,0.178034634,0.025080458,0.223209776,-0.224512492,-0.607937374,STANDING
